[0] trade: price=9089.220000, volume=127
[1849] trade: price=9922.740000, volume=79
[1850] trade: price=9741.500000, volume=96
[1851] trade: price=9922.740000, volume=23
[1852] trade: price=9741.500000, volume=29
[1853] trade: price=9741.500000, volume=101
[1854] trade: price=9741.500000, volume=155
[1855] trade: price=9922.740000, volume=229
[1856] trade: price=9922.740000, volume=109
[1857] trade: price=9922.740000, volume=206
[1858] trade: price=9741.500000, volume=25
[1859] trade: price=9731.590000, volume=228
[1860] trade: price=9731.590000, volume=56
[1861] trade: price=9731.590000, volume=70
[1862] trade: price=9731.590000, volume=107
[1863] trade: price=9731.590000, volume=33
[1864] trade: price=9731.590000, volume=115
[1865] trade: price=9731.590000, volume=32
[1866] trade: price=9510.990000, volume=268
[1867] trade: price=9510.990000, volume=109
[1868] trade: price=9510.990000, volume=9
[1869] trade: price=9510.990000, volume=44
[1870] trade: price=9758.490000, volume=370
[1871] trade: price=9758.490000, volume=29
[1872] trade: price=9579.510000, volume=14
[1873] trade: price=9620.520000, volume=106
[1874] trade: price=9620.520000, volume=89
[1875] trade: price=9620.520000, volume=23
[1876] trade: price=9620.520000, volume=301
[1877] trade: price=9580.370000, volume=22
[1878] trade: price=9579.510000, volume=112
[1879] trade: price=9525.380000, volume=63
[1880] trade: price=9620.520000, volume=16
[1881] trade: price=9816.650000, volume=73
[1882] trade: price=9816.650000, volume=106
[1883] trade: price=9816.650000, volume=6
[1884] trade: price=9816.650000, volume=146
[1885] trade: price=9816.650000, volume=109
[1886] trade: price=9700.790000, volume=14
[1887] trade: price=9700.790000, volume=147
[1888] trade: price=9700.790000, volume=132
[1889] trade: price=9884.410000, volume=82
[1890] trade: price=9702.800000, volume=264
[1891] trade: price=9702.800000, volume=52
[1892] trade: price=9702.800000, volume=112
[1893] trade: price=9884.410000, volume=98
[1894] trade: price=9826.720000, volume=64
[1895] trade: price=9826.720000, volume=71
[1896] trade: price=9924.790000, volume=111
[1897] trade: price=9826.720000, volume=59
[1898] trade: price=9826.720000, volume=69
[1899] trade: price=9801.680000, volume=38
[1900] trade: price=9836.820000, volume=158
[1901] trade: price=9924.790000, volume=65
[1902] trade: price=10018.180000, volume=161
[1903] trade: price=10018.180000, volume=6
[1904] trade: price=10018.180000, volume=9
[1905] trade: price=10018.180000, volume=173
[1906] trade: price=10018.180000, volume=29
[1907] trade: price=9801.680000, volume=9
[1908] trade: price=9801.680000, volume=124
[1909] trade: price=9801.680000, volume=161
[1910] trade: price=9876.440000, volume=50
[1911] trade: price=9876.440000, volume=104
[1912] trade: price=9876.440000, volume=153
[1913] trade: price=9801.680000, volume=162
[1914] trade: price=9825.150000, volume=234
[1915] trade: price=9825.150000, volume=19
[1916] trade: price=9801.680000, volume=70
[1917] trade: price=9801.680000, volume=262
[1918] trade: price=9801.680000, volume=88
[1919] trade: price=9801.680000, volume=27
[1920] trade: price=9801.680000, volume=124
[1921] trade: price=9801.680000, volume=107
[1922] trade: price=9801.680000, volume=198
[1923] trade: price=9789.920000, volume=144
[1924] trade: price=9789.920000, volume=159
[1925] trade: price=9727.400000, volume=15
[1926] trade: price=9896.390000, volume=45
[1927] trade: price=9896.390000, volume=135
[1928] trade: price=9896.390000, volume=46
[1929] trade: price=9727.400000, volume=236
[1930] trade: price=9727.400000, volume=51
[1931] trade: price=9803.290000, volume=218
[1932] trade: price=9803.290000, volume=22
[1933] trade: price=9803.290000, volume=31
[1934] trade: price=9727.400000, volume=43
[1935] trade: price=9727.400000, volume=166
[1936] trade: price=9727.400000, volume=26
[1937] trade: price=9727.400000, volume=173
[1938] trade: price=9727.400000, volume=107
[1939] trade: price=9727.400000, volume=129
[1940] trade: price=9727.400000, volume=59
[1941] trade: price=9705.470000, volume=18
[1942] trade: price=9660.850000, volume=116
[1943] trade: price=9660.850000, volume=145
[1944] trade: price=9660.850000, volume=251
[1945] trade: price=9660.850000, volume=146
[1946] trade: price=9617.780000, volume=147
[1947] trade: price=9727.400000, volume=50
[1948] trade: price=9617.780000, volume=138
[1949] trade: price=9617.780000, volume=3
[1950] trade: price=9617.780000, volume=304
[1951] trade: price=9617.780000, volume=76
[1952] trade: price=9507.370000, volume=108
[1953] trade: price=9282.710000, volume=172
[1954] trade: price=9282.710000, volume=201
[1955] trade: price=9282.710000, volume=45
[1956] trade: price=9282.710000, volume=81
[1957] trade: price=9282.710000, volume=9
[1958] trade: price=9082.030000, volume=129
[1959] trade: price=9274.970000, volume=42
[1960] trade: price=9274.970000, volume=102
[1961] trade: price=9274.970000, volume=178
[1962] trade: price=9274.970000, volume=11
[1963] trade: price=9105.050000, volume=262
[1964] trade: price=9105.050000, volume=32
[1965] trade: price=8973.100000, volume=87
[1966] trade: price=9105.050000, volume=38
[1967] trade: price=9072.460000, volume=270
[1968] trade: price=9072.460000, volume=109
[1969] trade: price=8973.100000, volume=55
[1970] trade: price=8973.100000, volume=36
[1971] trade: price=8973.100000, volume=341
[1972] trade: price=8851.960000, volume=98
[1973] trade: price=8851.960000, volume=38
[1974] trade: price=8851.960000, volume=147
[1975] trade: price=8893.780000, volume=126
[1976] trade: price=8893.780000, volume=123
[1977] trade: price=8893.780000, volume=137
[1978] trade: price=8903.450000, volume=70
[1979] trade: price=8775.830000, volume=46
[1980] trade: price=8775.830000, volume=114
[1981] trade: price=8775.830000, volume=239
[1982] trade: price=8775.830000, volume=100
[1983] trade: price=8775.830000, volume=66
[1984] trade: price=8901.010000, volume=43
[1985] trade: price=9010.700000, volume=45
[1986] trade: price=9193.970000, volume=15
[1987] trade: price=9395.020000, volume=255
[1988] trade: price=9395.020000, volume=88
[1989] trade: price=9324.460000, volume=271
[1990] trade: price=9324.460000, volume=7
[1991] trade: price=9278.300000, volume=71
[1992] trade: price=9278.300000, volume=77
[1993] trade: price=9266.650000, volume=35
[1994] trade: price=9266.650000, volume=21
[1995] trade: price=9094.280000, volume=64
[1996] trade: price=9094.280000, volume=178
[1997] trade: price=9094.280000, volume=91
[1998] trade: price=9094.280000, volume=290
[1999] trade: price=9094.280000, volume=5
[2000] trade: price=9094.280000, volume=393
[2001] trade: price=9163.770000, volume=27
[2002] trade: price=9163.770000, volume=112
[2003] trade: price=9266.650000, volume=118
[2004] trade: price=9049.710000, volume=244
[2005] trade: price=9049.710000, volume=81
[2006] trade: price=9049.710000, volume=66
[2007] trade: price=8990.240000, volume=91
[2008] trade: price=8990.240000, volume=25
[2009] trade: price=8990.240000, volume=153
[2010] trade: price=8990.240000, volume=10
[2011] trade: price=8990.240000, volume=191
[2012] trade: price=9049.710000, volume=51
[2013] trade: price=9049.710000, volume=84
[2014] trade: price=9049.710000, volume=183
[2015] trade: price=9049.710000, volume=20
[2016] trade: price=9049.710000, volume=36
[2017] trade: price=9049.710000, volume=21
[2018] trade: price=9049.710000, volume=108
[2019] trade: price=9049.710000, volume=74
[2020] trade: price=9049.710000, volume=138
[2021] trade: price=9049.710000, volume=218
[2022] trade: price=8944.180000, volume=10
[2023] trade: price=9049.710000, volume=41
[2024] trade: price=9049.710000, volume=109
[2025] trade: price=9080.250000, volume=245
[2026] trade: price=8944.180000, volume=98
[2027] trade: price=9080.250000, volume=72
[2028] trade: price=9266.650000, volume=74
[2029] trade: price=9422.410000, volume=197
[2030] trade: price=9422.410000, volume=131
[2031] trade: price=8944.180000, volume=117
[2032] trade: price=8944.180000, volume=32
[2033] trade: price=9108.890000, volume=33
[2034] trade: price=9108.890000, volume=237
[2035] trade: price=9108.890000, volume=37
[2036] trade: price=9156.270000, volume=42
[2037] trade: price=9156.270000, volume=36
[2038] trade: price=9156.270000, volume=250
[2039] trade: price=9156.270000, volume=14
[2040] trade: price=9156.270000, volume=26
[2041] trade: price=9156.270000, volume=3
[2042] trade: price=9156.270000, volume=264
[2043] trade: price=9156.270000, volume=111
[2044] trade: price=9156.270000, volume=6
[2045] trade: price=9316.860000, volume=249
[2046] trade: price=9316.860000, volume=11
[2047] trade: price=9316.860000, volume=81
[2048] trade: price=9316.860000, volume=196
[2049] trade: price=9356.550000, volume=47
[2050] trade: price=9356.550000, volume=101
[2051] trade: price=9356.550000, volume=16
[2052] trade: price=9257.610000, volume=30
[2053] trade: price=9257.610000, volume=143
[2054] trade: price=9257.610000, volume=155
[2055] trade: price=9257.610000, volume=50
[2056] trade: price=9257.610000, volume=107
[2057] trade: price=9263.220000, volume=222
[2058] trade: price=9263.220000, volume=68
[2059] trade: price=9159.510000, volume=343
[2060] trade: price=9263.220000, volume=8
[2061] trade: price=9263.220000, volume=48
[2062] trade: price=9056.410000, volume=198
[2063] trade: price=9263.220000, volume=303
[2064] trade: price=9263.220000, volume=87
[2065] trade: price=9263.220000, volume=5
[2066] trade: price=9263.220000, volume=70
[2067] trade: price=9263.220000, volume=71
[2068] trade: price=9263.220000, volume=123
[2069] trade: price=9263.220000, volume=51
[2070] trade: price=9280.060000, volume=122
[2071] trade: price=9280.060000, volume=70
[2072] trade: price=9484.500000, volume=296
[2073] trade: price=9484.500000, volume=72
[2074] trade: price=9361.620000, volume=215
[2075] trade: price=9361.620000, volume=119
[2076] trade: price=9361.620000, volume=27
[2077] trade: price=9361.620000, volume=300
[2078] trade: price=9361.620000, volume=54
[2079] trade: price=9361.620000, volume=84
[2080] trade: price=9361.620000, volume=79
[2081] trade: price=9361.620000, volume=35
[2082] trade: price=9361.620000, volume=55
[2083] trade: price=9367.270000, volume=161
[2084] trade: price=9367.270000, volume=2
[2085] trade: price=9361.620000, volume=57
[2086] trade: price=9361.620000, volume=69
[2087] trade: price=9361.620000, volume=141
[2088] trade: price=9367.270000, volume=239
[2089] trade: price=9361.620000, volume=162
[2090] trade: price=9361.620000, volume=23
[2091] trade: price=9361.620000, volume=67
[2092] trade: price=9367.270000, volume=107
[2093] trade: price=9367.270000, volume=21
[2094] trade: price=9367.270000, volume=41
[2095] trade: price=9367.270000, volume=42
[2096] trade: price=9367.270000, volume=251
[2097] trade: price=9443.640000, volume=124
[2098] trade: price=9443.640000, volume=117
[2099] trade: price=9565.610000, volume=2
[2100] trade: price=9354.190000, volume=141
[2101] trade: price=9261.100000, volume=104
[2102] trade: price=9261.100000, volume=160
[2103] trade: price=9565.610000, volume=104
[2104] trade: price=9577.210000, volume=237
[2105] trade: price=9577.210000, volume=122
[2106] trade: price=9577.210000, volume=176
[2107] trade: price=9559.680000, volume=94
[2108] trade: price=9377.080000, volume=22
[2109] trade: price=9377.080000, volume=202
[2110] trade: price=9362.870000, volume=115
[2111] trade: price=9362.870000, volume=82
[2112] trade: price=9232.540000, volume=56
[2113] trade: price=9232.540000, volume=10
[2114] trade: price=9431.430000, volume=53
[2115] trade: price=9431.430000, volume=226
[2116] trade: price=9431.430000, volume=25
[2117] trade: price=9284.230000, volume=272
[2118] trade: price=9284.230000, volume=33
[2119] trade: price=9284.230000, volume=13
[2120] trade: price=9284.230000, volume=193
[2121] trade: price=9284.230000, volume=14
[2122] trade: price=9214.340000, volume=102
[2123] trade: price=9169.900000, volume=361
[2124] trade: price=9131.360000, volume=11
[2125] trade: price=9258.610000, volume=284
[2126] trade: price=9131.360000, volume=133
[2127] trade: price=9131.360000, volume=85
[2128] trade: price=9258.610000, volume=45
[2129] trade: price=9272.960000, volume=303
[2130] trade: price=9131.360000, volume=36
[2131] trade: price=9131.360000, volume=145
[2132] trade: price=9100.670000, volume=167
[2133] trade: price=9100.670000, volume=225
[2134] trade: price=9100.670000, volume=88
[2135] trade: price=9100.670000, volume=40
[2136] trade: price=9100.670000, volume=282
[2137] trade: price=9272.960000, volume=52
[2138] trade: price=9134.780000, volume=19
[2139] trade: price=8949.770000, volume=57
[2140] trade: price=9272.960000, volume=1
[2141] trade: price=9284.230000, volume=86
[2142] trade: price=9284.230000, volume=141
[2143] trade: price=9284.230000, volume=87
[2144] trade: price=9272.960000, volume=186
[2145] trade: price=9272.960000, volume=97
[2146] trade: price=8949.770000, volume=153
[2147] trade: price=8949.770000, volume=127
[2148] trade: price=9284.230000, volume=132
[2149] trade: price=9284.230000, volume=2
[2150] trade: price=9284.230000, volume=99
[2151] trade: price=8949.770000, volume=223
[2152] trade: price=8949.770000, volume=34
[2153] trade: price=9284.230000, volume=51
[2154] trade: price=9284.230000, volume=121
[2155] trade: price=9284.230000, volume=82
[2156] trade: price=9284.230000, volume=113
[2157] trade: price=9314.510000, volume=88
[2158] trade: price=9314.510000, volume=185
[2159] trade: price=9314.510000, volume=38
[2160] trade: price=9314.510000, volume=66
[2161] trade: price=9431.350000, volume=52
[2162] trade: price=9314.510000, volume=158
[2163] trade: price=9431.350000, volume=191
[2164] trade: price=9432.350000, volume=134
[2165] trade: price=9442.460000, volume=49
[2166] trade: price=9314.510000, volume=32
[2167] trade: price=9442.460000, volume=59
[2168] trade: price=9442.460000, volume=120
[2169] trade: price=9442.460000, volume=95
[2170] trade: price=9442.460000, volume=45
[2171] trade: price=9442.460000, volume=14
[2172] trade: price=9442.460000, volume=161
[2173] trade: price=9442.460000, volume=20
[2174] trade: price=9442.460000, volume=292
[2175] trade: price=9442.460000, volume=56
[2176] trade: price=9442.460000, volume=11
[2177] trade: price=9442.460000, volume=90
[2178] trade: price=9442.460000, volume=174
[2179] trade: price=9484.210000, volume=8
[2180] trade: price=9484.210000, volume=35
[2181] trade: price=9498.840000, volume=76
[2182] trade: price=9550.750000, volume=105
[2183] trade: price=9626.030000, volume=8
[2184] trade: price=9626.030000, volume=158
